received,host,jitter,packet_loss,avgping,minping,time,sent,maxping
1,192.168.123.2,0.000,0,0.077,0.077,19:16:16,1,0.077
1,192.168.123.2,0.000,0,0.079,0.079,19:16:17,1,0.079
1,192.168.123.2,0.000,0,0.059,0.059,19:16:18,1,0.059
1,192.168.123.2,0.000,0,0.091,0.091,19:16:19,1,0.091
1,192.168.123.2,0.000,0,0.111,0.111,19:16:20,1,0.111
1,192.168.123.2,0.000,0,0.088,0.088,19:16:21,1,0.088
1,192.168.123.2,0.000,0,0.092,0.092,19:16:22,1,0.092
1,192.168.123.2,0.000,0,0.098,0.098,19:16:23,1,0.098
1,192.168.123.2,0.000,0,0.097,0.097,19:16:24,1,0.097
1,192.168.123.2,0.000,0,0.083,0.083,19:16:25,1,0.083
1,192.168.123.2,0.000,0,0.053,0.053,19:16:26,1,0.053
1,192.168.123.2,0.000,0,0.050,0.050,19:16:27,1,0.050
1,192.168.123.2,0.000,0,0.120,0.120,19:16:28,1,0.120
1,192.168.123.2,0.000,0,0.059,0.059,19:16:29,1,0.059
1,192.168.123.2,0.000,0,0.050,0.050,19:16:30,1,0.050
1,192.168.123.2,0.000,0,0.069,0.069,19:16:31,1,0.069
1,192.168.123.2,0.000,0,0.059,0.059,19:16:32,1,0.059
1,192.168.123.2,0.000,0,0.059,0.059,19:16:33,1,0.059
1,192.168.123.2,0.000,0,0.050,0.050,19:16:34,1,0.050
1,192.168.123.2,0.000,0,0.060,0.060,19:16:35,1,0.060
1,192.168.123.2,0.000,0,0.049,0.049,19:16:36,1,0.049
1,192.168.123.2,0.000,0,0.082,0.082,19:16:37,1,0.082
1,192.168.123.2,0.000,0,0.104,0.104,19:16:38,1,0.104
1,192.168.123.2,0.000,0,0.101,0.101,19:16:39,1,0.101
1,192.168.123.2,0.000,0,0.056,0.056,19:16:40,1,0.056
1,192.168.123.2,0.000,0,0.053,0.053,19:16:41,1,0.053
1,192.168.123.2,0.000,0,0.049,0.049,19:16:42,1,0.049
1,192.168.123.2,0.000,0,0.060,0.060,19:16:43,1,0.060
1,192.168.123.2,0.000,0,0.052,0.052,19:16:44,1,0.052
1,192.168.123.2,0.000,0,0.049,0.049,19:16:45,1,0.049
1,192.168.123.2,0.000,0,0.056,0.056,19:16:46,1,0.056
1,192.168.123.2,0.000,0,0.084,0.084,19:16:47,1,0.084
1,192.168.123.2,0.000,0,0.098,0.098,19:16:48,1,0.098
1,192.168.123.2,0.000,0,0.049,0.049,19:16:49,1,0.049
1,192.168.123.2,0.000,0,0.079,0.079,19:16:50,1,0.079
1,192.168.123.2,0.000,0,0.077,0.077,19:16:51,1,0.077
1,192.168.123.2,0.000,0,0.075,0.075,19:16:52,1,0.075
1,192.168.123.2,0.000,0,0.069,0.069,19:16:53,1,0.069
1,192.168.123.2,0.000,0,0.243,0.243,19:16:54,1,0.243
1,192.168.123.2,0.000,0,0.071,0.071,19:16:55,1,0.071
1,192.168.123.2,0.000,0,0.064,0.064,19:16:56,1,0.064
1,192.168.123.2,0.000,0,0.078,0.078,19:16:57,1,0.078
1,192.168.123.2,0.000,0,0.054,0.054,19:16:58,1,0.054
1,192.168.123.2,0.000,0,0.055,0.055,19:16:59,1,0.055
1,192.168.123.2,0.000,0,0.054,0.054,19:17:0,1,0.054
1,192.168.123.2,0.000,0,0.049,0.049,19:17:2,1,0.049
1,192.168.123.2,0.000,0,0.055,0.055,19:17:3,1,0.055
1,192.168.123.2,0.000,0,0.053,0.053,19:17:4,1,0.053
1,192.168.123.2,0.000,0,0.049,0.049,19:17:5,1,0.049
1,192.168.123.2,0.000,0,0.055,0.055,19:17:6,1,0.055
1,192.168.123.2,0.000,0,0.078,0.078,19:17:7,1,0.078
1,192.168.123.2,0.000,0,0.101,0.101,19:17:8,1,0.101
1,192.168.123.2,0.000,0,0.057,0.057,19:17:9,1,0.057
1,192.168.123.2,0.000,0,0.049,0.049,19:17:10,1,0.049
1,192.168.123.2,0.000,0,0.072,0.072,19:17:11,1,0.072
1,192.168.123.2,0.000,0,0.050,0.050,19:17:12,1,0.050
1,192.168.123.2,0.000,0,0.082,0.082,19:17:13,1,0.082
1,192.168.123.2,0.000,0,0.175,0.175,19:17:14,1,0.175
1,192.168.123.2,0.000,0,0.123,0.123,19:17:15,1,0.123
1,192.168.123.2,0.000,0,0.074,0.074,19:17:16,1,0.074
1,192.168.123.2,0.000,0,0.052,0.052,19:17:17,1,0.052
1,192.168.123.2,0.000,0,0.051,0.051,19:17:18,1,0.051
1,192.168.123.2,0.000,0,0.052,0.052,19:17:19,1,0.052
1,192.168.123.2,0.000,0,0.048,0.048,19:17:20,1,0.048
1,192.168.123.2,0.000,0,0.054,0.054,19:17:21,1,0.054
1,192.168.123.2,0.000,0,0.052,0.052,19:17:22,1,0.052
1,192.168.123.2,0.000,0,0.051,0.051,19:17:23,1,0.051
1,192.168.123.2,0.000,0,0.052,0.052,19:17:24,1,0.052
1,192.168.123.2,0.000,0,0.101,0.101,19:17:25,1,0.101
1,192.168.123.2,0.000,0,0.057,0.057,19:17:26,1,0.057
1,192.168.123.2,0.000,0,0.065,0.065,19:17:27,1,0.065
1,192.168.123.2,0.000,0,0.060,0.060,19:17:28,1,0.060
1,192.168.123.2,0.000,0,0.054,0.054,19:17:29,1,0.054
1,192.168.123.2,0.000,0,0.059,0.059,19:17:30,1,0.059
1,192.168.123.2,0.000,0,0.053,0.053,19:17:31,1,0.053
1,192.168.123.2,0.000,0,0.051,0.051,19:17:32,1,0.051
1,192.168.123.2,0.000,0,0.081,0.081,19:17:33,1,0.081
1,192.168.123.2,0.000,0,0.051,0.051,19:17:34,1,0.051
1,192.168.123.2,0.000,0,0.052,0.052,19:17:35,1,0.052
1,192.168.123.2,0.000,0,0.075,0.075,19:17:36,1,0.075
1,192.168.123.2,0.000,0,0.066,0.066,19:17:37,1,0.066
1,192.168.123.2,0.000,0,0.132,0.132,19:17:38,1,0.132
1,192.168.123.2,0.000,0,0.054,0.054,19:17:39,1,0.054
1,192.168.123.2,0.000,0,0.053,0.053,19:17:40,1,0.053
1,192.168.123.2,0.000,0,0.075,0.075,19:17:41,1,0.075
1,192.168.123.2,0.000,0,0.078,0.078,19:17:42,1,0.078
1,192.168.123.2,0.000,0,0.054,0.054,19:17:43,1,0.054
1,192.168.123.2,0.000,0,0.057,0.057,19:17:44,1,0.057
1,192.168.123.2,0.000,0,0.053,0.053,19:17:45,1,0.053
1,192.168.123.2,0.000,0,0.052,0.052,19:17:46,1,0.052
1,192.168.123.2,0.000,0,0.081,0.081,19:17:47,1,0.081
1,192.168.123.2,0.000,0,0.047,0.047,19:17:48,1,0.047
1,192.168.123.2,0.000,0,0.056,0.056,19:17:49,1,0.056
1,192.168.123.2,0.000,0,0.052,0.052,19:17:50,1,0.052
1,192.168.123.2,0.000,0,0.057,0.057,19:17:51,1,0.057
1,192.168.123.2,0.000,0,0.059,0.059,19:17:52,1,0.059
1,192.168.123.2,0.000,0,0.061,0.061,19:17:53,1,0.061
1,192.168.123.2,0.000,0,0.090,0.090,19:17:54,1,0.090
1,192.168.123.2,0.000,0,0.085,0.085,19:17:55,1,0.085
1,192.168.123.2,0.000,0,0.068,0.068,19:17:56,1,0.068
1,192.168.123.2,0.000,0,0.078,0.078,19:17:57,1,0.078
1,192.168.123.2,0.000,0,0.050,0.050,19:17:58,1,0.050
1,192.168.123.2,0.000,0,0.050,0.050,19:17:59,1,0.050
1,192.168.123.2,0.000,0,0.101,0.101,19:18:0,1,0.101
1,192.168.123.2,0.000,0,0.075,0.075,19:18:1,1,0.075
1,192.168.123.2,0.000,0,0.117,0.117,19:18:2,1,0.117
1,192.168.123.2,0.000,0,0.094,0.094,19:18:3,1,0.094
1,192.168.123.2,0.000,0,0.054,0.054,19:18:4,1,0.054
1,192.168.123.2,0.000,0,0.100,0.100,19:18:5,1,0.100
1,192.168.123.2,0.000,0,0.048,0.048,19:18:6,1,0.048
1,192.168.123.2,0.000,0,0.080,0.080,19:18:7,1,0.080
1,192.168.123.2,0.000,0,0.063,0.063,19:18:8,1,0.063
1,192.168.123.2,0.000,0,0.077,0.077,19:18:9,1,0.077
1,192.168.123.2,0.000,0,0.053,0.053,19:18:10,1,0.053
1,192.168.123.2,0.000,0,0.050,0.050,19:18:11,1,0.050
1,192.168.123.2,0.000,0,0.106,0.106,19:18:12,1,0.106
1,192.168.123.2,0.000,0,0.081,0.081,19:18:13,1,0.081
1,192.168.123.2,0.000,0,0.050,0.050,19:18:14,1,0.050
1,192.168.123.2,0.000,0,0.081,0.081,19:18:15,1,0.081
1,192.168.123.2,0.000,0,0.051,0.051,19:18:17,1,0.051
1,192.168.123.2,0.000,0,0.049,0.049,19:18:18,1,0.049
1,192.168.123.2,0.000,0,0.065,0.065,19:18:19,1,0.065
1,192.168.123.2,0.000,0,0.051,0.051,19:18:20,1,0.051
1,192.168.123.2,0.000,0,0.060,0.060,19:18:21,1,0.060
1,192.168.123.2,0.000,0,0.049,0.049,19:18:22,1,0.049
1,192.168.123.2,0.000,0,0.099,0.099,19:18:23,1,0.099
1,192.168.123.2,0.000,0,0.076,0.076,19:18:24,1,0.076
1,192.168.123.2,0.000,0,0.066,0.066,19:18:25,1,0.066
1,192.168.123.2,0.000,0,0.059,0.059,19:18:26,1,0.059
1,192.168.123.2,0.000,0,0.064,0.064,19:18:27,1,0.064
1,192.168.123.2,0.000,0,0.050,0.050,19:18:28,1,0.050
1,192.168.123.2,0.000,0,0.057,0.057,19:18:29,1,0.057
1,192.168.123.2,0.000,0,0.049,0.049,19:18:30,1,0.049
1,192.168.123.2,0.000,0,0.076,0.076,19:18:31,1,0.076
1,192.168.123.2,0.000,0,0.101,0.101,19:18:32,1,0.101
1,192.168.123.2,0.000,0,0.068,0.068,19:18:33,1,0.068
1,192.168.123.2,0.000,0,0.056,0.056,19:18:34,1,0.056
1,192.168.123.2,0.000,0,0.049,0.049,19:18:35,1,0.049
1,192.168.123.2,0.000,0,0.048,0.048,19:18:36,1,0.048
1,192.168.123.2,0.000,0,0.053,0.053,19:18:37,1,0.053
1,192.168.123.2,0.000,0,0.048,0.048,19:18:38,1,0.048
1,192.168.123.2,0.000,0,0.065,0.065,19:18:39,1,0.065
1,192.168.123.2,0.000,0,0.058,0.058,19:18:40,1,0.058
1,192.168.123.2,0.000,0,0.053,0.053,19:18:41,1,0.053
1,192.168.123.2,0.000,0,0.078,0.078,19:18:42,1,0.078
1,192.168.123.2,0.000,0,0.102,0.102,19:18:43,1,0.102
1,192.168.123.2,0.000,0,0.081,0.081,19:18:44,1,0.081
1,192.168.123.2,0.000,0,0.055,0.055,19:18:45,1,0.055
1,192.168.123.2,0.000,0,0.088,0.088,19:18:46,1,0.088
1,192.168.123.2,0.000,0,0.064,0.064,19:18:47,1,0.064
1,192.168.123.2,0.000,0,0.049,0.049,19:18:48,1,0.049
1,192.168.123.2,0.000,0,0.049,0.049,19:18:49,1,0.049
1,192.168.123.2,0.000,0,0.052,0.052,19:18:50,1,0.052
1,192.168.123.2,0.000,0,0.053,0.053,19:18:51,1,0.053
1,192.168.123.2,0.000,0,0.051,0.051,19:18:52,1,0.051
1,192.168.123.2,0.000,0,0.061,0.061,19:18:53,1,0.061
1,192.168.123.2,0.000,0,0.049,0.049,19:18:54,1,0.049
1,192.168.123.2,0.000,0,0.053,0.053,19:18:55,1,0.053
1,192.168.123.2,0.000,0,0.051,0.051,19:18:56,1,0.051
1,192.168.123.2,0.000,0,0.054,0.054,19:18:57,1,0.054
1,192.168.123.2,0.000,0,0.063,0.063,19:18:58,1,0.063
1,192.168.123.2,0.000,0,0.081,0.081,19:18:59,1,0.081
1,192.168.123.2,0.000,0,0.053,0.053,19:19:0,1,0.053
1,192.168.123.2,0.000,0,0.074,0.074,19:19:1,1,0.074
1,192.168.123.2,0.000,0,0.059,0.059,19:19:2,1,0.059
1,192.168.123.2,0.000,0,0.053,0.053,19:19:3,1,0.053
1,192.168.123.2,0.000,0,0.049,0.049,19:19:4,1,0.049
1,192.168.123.2,0.000,0,0.051,0.051,19:19:5,1,0.051
1,192.168.123.2,0.000,0,0.052,0.052,19:19:6,1,0.052
1,192.168.123.2,0.000,0,0.059,0.059,19:19:7,1,0.059
1,192.168.123.2,0.000,0,0.086,0.086,19:19:8,1,0.086
1,192.168.123.2,0.000,0,0.082,0.082,19:19:9,1,0.082
1,192.168.123.2,0.000,0,0.080,0.080,19:19:10,1,0.080
1,192.168.123.2,0.000,0,0.052,0.052,19:19:11,1,0.052
1,192.168.123.2,0.000,0,0.056,0.056,19:19:12,1,0.056
1,192.168.123.2,0.000,0,0.058,0.058,19:19:13,1,0.058
1,192.168.123.2,0.000,0,0.050,0.050,19:19:14,1,0.050
1,192.168.123.2,0.000,0,0.096,0.096,19:19:15,1,0.096
1,192.168.123.2,0.000,0,0.052,0.052,19:19:16,1,0.052
1,192.168.123.2,0.000,0,0.051,0.051,19:19:17,1,0.051
1,192.168.123.2,0.000,0,0.054,0.054,19:19:18,1,0.054
1,192.168.123.2,0.000,0,0.053,0.053,19:19:19,1,0.053
1,192.168.123.2,0.000,0,0.063,0.063,19:19:20,1,0.063
1,192.168.123.2,0.000,0,0.054,0.054,19:19:21,1,0.054
1,192.168.123.2,0.000,0,0.084,0.084,19:19:22,1,0.084
1,192.168.123.2,0.000,0,0.050,0.050,19:19:23,1,0.050
1,192.168.123.2,0.000,0,0.085,0.085,19:19:24,1,0.085
1,192.168.123.2,0.000,0,0.057,0.057,19:19:25,1,0.057
1,192.168.123.2,0.000,0,0.055,0.055,19:19:26,1,0.055
1,192.168.123.2,0.000,0,0.050,0.050,19:19:27,1,0.050
1,192.168.123.2,0.000,0,0.053,0.053,19:19:29,1,0.053
1,192.168.123.2,0.000,0,0.056,0.056,19:19:30,1,0.056
1,192.168.123.2,0.000,0,0.057,0.057,19:19:31,1,0.057
1,192.168.123.2,0.000,0,0.058,0.058,19:19:32,1,0.058
1,192.168.123.2,0.000,0,0.049,0.049,19:19:33,1,0.049
1,192.168.123.2,0.000,0,0.049,0.049,19:19:34,1,0.049
1,192.168.123.2,0.000,0,0.063,0.063,19:19:35,1,0.063
1,192.168.123.2,0.000,0,0.051,0.051,19:19:36,1,0.051
1,192.168.123.2,0.000,0,0.067,0.067,19:19:37,1,0.067
1,192.168.123.2,0.000,0,0.050,0.050,19:19:38,1,0.050
1,192.168.123.2,0.000,0,0.054,0.054,19:19:39,1,0.054
1,192.168.123.2,0.000,0,0.057,0.057,19:19:40,1,0.057
1,192.168.123.2,0.000,0,0.049,0.049,19:19:41,1,0.049
1,192.168.123.2,0.000,0,0.054,0.054,19:19:42,1,0.054
1,192.168.123.2,0.000,0,0.059,0.059,19:19:43,1,0.059
1,192.168.123.2,0.000,0,0.142,0.142,19:19:44,1,0.142
1,192.168.123.2,0.000,0,0.077,0.077,19:19:45,1,0.077
1,192.168.123.2,0.000,0,0.060,0.060,19:19:46,1,0.060
1,192.168.123.2,0.000,0,0.072,0.072,19:19:47,1,0.072
1,192.168.123.2,0.000,0,0.080,0.080,19:19:48,1,0.080
1,192.168.123.2,0.000,0,0.124,0.124,19:19:49,1,0.124
1,192.168.123.2,0.000,0,0.193,0.193,19:19:50,1,0.193
1,192.168.123.2,0.000,0,0.081,0.081,19:19:51,1,0.081
1,192.168.123.2,0.000,0,0.073,0.073,19:19:52,1,0.073
1,192.168.123.2,0.000,0,0.090,0.090,19:19:53,1,0.090
1,192.168.123.2,0.000,0,0.063,0.063,19:19:54,1,0.063
1,192.168.123.2,0.000,0,0.048,0.048,19:19:55,1,0.048
1,192.168.123.2,0.000,0,0.052,0.052,19:19:56,1,0.052
1,192.168.123.2,0.000,0,0.051,0.051,19:19:57,1,0.051
1,192.168.123.2,0.000,0,0.049,0.049,19:19:58,1,0.049
1,192.168.123.2,0.000,0,0.061,0.061,19:19:59,1,0.061
1,192.168.123.2,0.000,0,0.047,0.047,19:20:0,1,0.047
1,192.168.123.2,0.000,0,0.049,0.049,19:20:1,1,0.049
1,192.168.123.2,0.000,0,0.051,0.051,19:20:2,1,0.051
1,192.168.123.2,0.000,0,0.053,0.053,19:20:3,1,0.053
1,192.168.123.2,0.000,0,0.107,0.107,19:20:4,1,0.107
1,192.168.123.2,0.000,0,0.054,0.054,19:20:5,1,0.054
1,192.168.123.2,0.000,0,0.052,0.052,19:20:6,1,0.052
1,192.168.123.2,0.000,0,0.050,0.050,19:20:7,1,0.050
1,192.168.123.2,0.000,0,0.058,0.058,19:20:8,1,0.058
1,192.168.123.2,0.000,0,0.064,0.064,19:20:9,1,0.064
1,192.168.123.2,0.000,0,0.054,0.054,19:20:10,1,0.054
1,192.168.123.2,0.000,0,0.076,0.076,19:20:11,1,0.076
1,192.168.123.2,0.000,0,0.077,0.077,19:20:12,1,0.077
1,192.168.123.2,0.000,0,0.062,0.062,19:20:13,1,0.062
1,192.168.123.2,0.000,0,0.136,0.136,19:20:14,1,0.136
1,192.168.123.2,0.000,0,0.055,0.055,19:20:15,1,0.055
1,192.168.123.2,0.000,0,0.058,0.058,19:20:16,1,0.058
1,192.168.123.2,0.000,0,0.073,0.073,19:20:17,1,0.073
1,192.168.123.2,0.000,0,0.072,0.072,19:20:18,1,0.072
1,192.168.123.2,0.000,0,0.058,0.058,19:20:19,1,0.058
1,192.168.123.2,0.000,0,0.050,0.050,19:20:20,1,0.050
1,192.168.123.2,0.000,0,0.051,0.051,19:20:21,1,0.051
1,192.168.123.2,0.000,0,0.050,0.050,19:20:22,1,0.050
1,192.168.123.2,0.000,0,0.051,0.051,19:20:23,1,0.051
1,192.168.123.2,0.000,0,0.053,0.053,19:20:24,1,0.053
1,192.168.123.2,0.000,0,0.054,0.054,19:20:25,1,0.054
1,192.168.123.2,0.000,0,0.052,0.052,19:20:26,1,0.052
1,192.168.123.2,0.000,0,0.049,0.049,19:20:27,1,0.049
1,192.168.123.2,0.000,0,0.093,0.093,19:20:28,1,0.093
1,192.168.123.2,0.000,0,0.053,0.053,19:20:29,1,0.053
1,192.168.123.2,0.000,0,0.056,0.056,19:20:30,1,0.056
1,192.168.123.2,0.000,0,0.075,0.075,19:20:31,1,0.075
1,192.168.123.2,0.000,0,0.082,0.082,19:20:32,1,0.082
1,192.168.123.2,0.000,0,0.153,0.153,19:20:33,1,0.153
1,192.168.123.2,0.000,0,0.058,0.058,19:20:34,1,0.058
1,192.168.123.2,0.000,0,0.052,0.052,19:20:35,1,0.052
1,192.168.123.2,0.000,0,0.076,0.076,19:20:36,1,0.076
1,192.168.123.2,0.000,0,0.058,0.058,19:20:37,1,0.058
1,192.168.123.2,0.000,0,0.051,0.051,19:20:38,1,0.051
1,192.168.123.2,0.000,0,0.068,0.068,19:20:40,1,0.068
1,192.168.123.2,0.000,0,0.054,0.054,19:20:41,1,0.054
1,192.168.123.2,0.000,0,0.060,0.060,19:20:42,1,0.060
1,192.168.123.2,0.000,0,0.051,0.051,19:20:43,1,0.051
1,192.168.123.2,0.000,0,0.051,0.051,19:20:44,1,0.051
1,192.168.123.2,0.000,0,0.055,0.055,19:20:45,1,0.055
1,192.168.123.2,0.000,0,0.061,0.061,19:20:46,1,0.061
1,192.168.123.2,0.000,0,0.063,0.063,19:20:47,1,0.063
1,192.168.123.2,0.000,0,0.060,0.060,19:20:48,1,0.060
1,192.168.123.2,0.000,0,0.065,0.065,19:20:49,1,0.065
1,192.168.123.2,0.000,0,0.074,0.074,19:20:50,1,0.074
1,192.168.123.2,0.000,0,0.074,0.074,19:20:51,1,0.074
1,192.168.123.2,0.000,0,0.056,0.056,19:20:52,1,0.056
1,192.168.123.2,0.000,0,0.070,0.070,19:20:53,1,0.070
1,192.168.123.2,0.000,0,0.054,0.054,19:20:54,1,0.054
1,192.168.123.2,0.000,0,0.050,0.050,19:20:55,1,0.050
1,192.168.123.2,0.000,0,0.060,0.060,19:20:56,1,0.060
1,192.168.123.2,0.000,0,0.058,0.058,19:20:57,1,0.058
1,192.168.123.2,0.000,0,0.091,0.091,19:20:58,1,0.091
1,192.168.123.2,0.000,0,0.065,0.065,19:20:59,1,0.065
1,192.168.123.2,0.000,0,0.053,0.053,19:21:0,1,0.053
1,192.168.123.2,0.000,0,0.054,0.054,19:21:1,1,0.054
1,192.168.123.2,0.000,0,0.063,0.063,19:21:2,1,0.063
1,192.168.123.2,0.000,0,0.067,0.067,19:21:3,1,0.067
1,192.168.123.2,0.000,0,0.050,0.050,19:21:4,1,0.050
1,192.168.123.2,0.000,0,0.054,0.054,19:21:5,1,0.054
1,192.168.123.2,0.000,0,0.057,0.057,19:21:6,1,0.057
1,192.168.123.2,0.000,0,0.054,0.054,19:21:7,1,0.054
1,192.168.123.2,0.000,0,0.072,0.072,19:21:8,1,0.072
1,192.168.123.2,0.000,0,0.086,0.086,19:21:9,1,0.086
1,192.168.123.2,0.000,0,0.120,0.120,19:21:10,1,0.120
1,192.168.123.2,0.000,0,0.063,0.063,19:21:11,1,0.063
1,192.168.123.2,0.000,0,0.076,0.076,19:21:12,1,0.076
1,192.168.123.2,0.000,0,0.050,0.050,19:21:13,1,0.050
1,192.168.123.2,0.000,0,0.061,0.061,19:21:14,1,0.061
1,192.168.123.2,0.000,0,0.051,0.051,19:21:15,1,0.051
1,192.168.123.2,0.000,0,0.086,0.086,19:21:16,1,0.086
1,192.168.123.2,0.000,0,0.059,0.059,19:21:17,1,0.059
1,192.168.123.2,0.000,0,0.050,0.050,19:21:18,1,0.050
1,192.168.123.2,0.000,0,0.096,0.096,19:21:19,1,0.096
1,192.168.123.2,0.000,0,0.052,0.052,19:21:20,1,0.052
1,192.168.123.2,0.000,0,0.136,0.136,19:21:21,1,0.136
1,192.168.123.2,0.000,0,0.053,0.053,19:21:22,1,0.053
1,192.168.123.2,0.000,0,0.095,0.095,19:21:23,1,0.095
1,192.168.123.2,0.000,0,0.055,0.055,19:21:24,1,0.055
1,192.168.123.2,0.000,0,0.084,0.084,19:21:25,1,0.084
1,192.168.123.2,0.000,0,0.076,0.076,19:21:26,1,0.076
1,192.168.123.2,0.000,0,0.099,0.099,19:21:27,1,0.099
1,192.168.123.2,0.000,0,0.082,0.082,19:21:28,1,0.082
1,192.168.123.2,0.000,0,0.094,0.094,19:21:29,1,0.094
1,192.168.123.2,0.000,0,0.203,0.203,19:21:30,1,0.203
1,192.168.123.2,0.000,0,0.078,0.078,19:21:31,1,0.078
1,192.168.123.2,0.000,0,0.077,0.077,19:21:32,1,0.077
1,192.168.123.2,0.000,0,0.240,0.240,19:21:33,1,0.240
1,192.168.123.2,0.000,0,0.053,0.053,19:21:34,1,0.053
1,192.168.123.2,0.000,0,0.076,0.076,19:21:35,1,0.076
1,192.168.123.2,0.000,0,0.076,0.076,19:21:36,1,0.076
1,192.168.123.2,0.000,0,0.072,0.072,19:21:37,1,0.072
1,192.168.123.2,0.000,0,0.098,0.098,19:21:38,1,0.098
1,192.168.123.2,0.000,0,0.098,0.098,19:21:39,1,0.098
1,192.168.123.2,0.000,0,0.198,0.198,19:21:40,1,0.198
1,192.168.123.2,0.000,0,0.090,0.090,19:21:41,1,0.090
1,192.168.123.2,0.000,0,0.056,0.056,19:21:42,1,0.056
1,192.168.123.2,0.000,0,0.050,0.050,19:21:43,1,0.050
1,192.168.123.2,0.000,0,0.083,0.083,19:21:44,1,0.083
1,192.168.123.2,0.000,0,0.061,0.061,19:21:45,1,0.061
1,192.168.123.2,0.000,0,0.109,0.109,19:21:46,1,0.109
1,192.168.123.2,0.000,0,0.102,0.102,19:21:47,1,0.102
1,192.168.123.2,0.000,0,0.117,0.117,19:21:48,1,0.117
1,192.168.123.2,0.000,0,0.052,0.052,19:21:49,1,0.052
1,192.168.123.2,0.000,0,0.090,0.090,19:21:50,1,0.090
1,192.168.123.2,0.000,0,0.053,0.053,19:21:51,1,0.053
1,192.168.123.2,0.000,0,0.048,0.048,19:21:52,1,0.048
1,192.168.123.2,0.000,0,0.066,0.066,19:21:54,1,0.066
1,192.168.123.2,0.000,0,0.056,0.056,19:21:55,1,0.056
1,192.168.123.2,0.000,0,0.103,0.103,19:21:56,1,0.103
1,192.168.123.2,0.000,0,0.050,0.050,19:21:57,1,0.050
1,192.168.123.2,0.000,0,0.061,0.061,19:21:58,1,0.061
1,192.168.123.2,0.000,0,0.093,0.093,19:21:59,1,0.093
1,192.168.123.2,0.000,0,0.049,0.049,19:22:0,1,0.049
1,192.168.123.2,0.000,0,0.076,0.076,19:22:1,1,0.076
1,192.168.123.2,0.000,0,0.116,0.116,19:22:2,1,0.116
1,192.168.123.2,0.000,0,0.129,0.129,19:22:3,1,0.129
1,192.168.123.2,0.000,0,0.053,0.053,19:22:4,1,0.053
1,192.168.123.2,0.000,0,0.052,0.052,19:22:5,1,0.052
1,192.168.123.2,0.000,0,0.076,0.076,19:22:6,1,0.076
1,192.168.123.2,0.000,0,0.060,0.060,19:22:7,1,0.060
1,192.168.123.2,0.000,0,0.054,0.054,19:22:8,1,0.054
1,192.168.123.2,0.000,0,0.054,0.054,19:22:9,1,0.054
1,192.168.123.2,0.000,0,0.063,0.063,19:22:10,1,0.063
1,192.168.123.2,0.000,0,0.050,0.050,19:22:11,1,0.050
1,192.168.123.2,0.000,0,0.051,0.051,19:22:12,1,0.051
1,192.168.123.2,0.000,0,0.076,0.076,19:22:13,1,0.076
1,192.168.123.2,0.000,0,0.081,0.081,19:22:14,1,0.081
1,192.168.123.2,0.000,0,0.052,0.052,19:22:15,1,0.052
1,192.168.123.2,0.000,0,0.052,0.052,19:22:16,1,0.052
1,192.168.123.2,0.000,0,0.060,0.060,19:22:17,1,0.060
1,192.168.123.2,0.000,0,0.063,0.063,19:22:18,1,0.063
1,192.168.123.2,0.000,0,0.059,0.059,19:22:19,1,0.059
1,192.168.123.2,0.000,0,0.062,0.062,19:22:20,1,0.062
1,192.168.123.2,0.000,0,0.051,0.051,19:22:21,1,0.051
1,192.168.123.2,0.000,0,0.064,0.064,19:22:22,1,0.064
1,192.168.123.2,0.000,0,0.054,0.054,19:22:23,1,0.054
1,192.168.123.2,0.000,0,0.074,0.074,19:22:24,1,0.074
1,192.168.123.2,0.000,0,0.059,0.059,19:22:25,1,0.059
1,192.168.123.2,0.000,0,0.052,0.052,19:22:26,1,0.052
1,192.168.123.2,0.000,0,0.074,0.074,19:22:27,1,0.074
1,192.168.123.2,0.000,0,0.091,0.091,19:22:28,1,0.091
1,192.168.123.2,0.000,0,0.059,0.059,19:22:29,1,0.059
1,192.168.123.2,0.000,0,0.062,0.062,19:22:30,1,0.062
1,192.168.123.2,0.000,0,0.096,0.096,19:22:31,1,0.096
1,192.168.123.2,0.000,0,0.056,0.056,19:22:32,1,0.056
1,192.168.123.2,0.000,0,0.113,0.113,19:22:33,1,0.113
1,192.168.123.2,0.000,0,0.081,0.081,19:22:34,1,0.081
1,192.168.123.2,0.000,0,0.074,0.074,19:22:35,1,0.074
1,192.168.123.2,0.000,0,0.048,0.048,19:22:36,1,0.048
1,192.168.123.2,0.000,0,0.056,0.056,19:22:37,1,0.056
1,192.168.123.2,0.000,0,0.081,0.081,19:22:38,1,0.081
1,192.168.123.2,0.000,0,0.063,0.063,19:22:39,1,0.063
1,192.168.123.2,0.000,0,0.061,0.061,19:22:40,1,0.061
1,192.168.123.2,0.000,0,0.062,0.062,19:22:41,1,0.062
1,192.168.123.2,0.000,0,0.053,0.053,19:22:42,1,0.053
1,192.168.123.2,0.000,0,0.054,0.054,19:22:43,1,0.054
1,192.168.123.2,0.000,0,0.057,0.057,19:22:44,1,0.057
1,192.168.123.2,0.000,0,0.054,0.054,19:22:45,1,0.054
1,192.168.123.2,0.000,0,0.052,0.052,19:22:46,1,0.052
1,192.168.123.2,0.000,0,0.081,0.081,19:22:47,1,0.081
1,192.168.123.2,0.000,0,0.053,0.053,19:22:48,1,0.053
