received,host,jitter,packet_loss,avgping,minping,time,sent,maxping
1,192.168.123.2,0.000,0,0.052,0.052,14:14:48,1,0.052
1,192.168.123.2,0.000,0,0.052,0.052,14:14:49,1,0.052
1,192.168.123.2,0.000,0,0.054,0.054,14:14:50,1,0.054
1,192.168.123.2,0.000,0,0.051,0.051,14:14:51,1,0.051
1,192.168.123.2,0.000,0,0.077,0.077,14:14:52,1,0.077
1,192.168.123.2,0.000,0,0.051,0.051,14:14:53,1,0.051
1,192.168.123.2,0.000,0,0.050,0.050,14:14:54,1,0.050
1,192.168.123.2,0.000,0,0.092,0.092,14:14:55,1,0.092
1,192.168.123.2,0.000,0,0.058,0.058,14:14:56,1,0.058
1,192.168.123.2,0.000,0,0.057,0.057,14:14:57,1,0.057
1,192.168.123.2,0.000,0,0.101,0.101,14:14:58,1,0.101
1,192.168.123.2,0.000,0,0.054,0.054,14:14:59,1,0.054
1,192.168.123.2,0.000,0,0.062,0.062,14:15:0,1,0.062
1,192.168.123.2,0.000,0,0.050,0.050,14:15:1,1,0.050
1,192.168.123.2,0.000,0,0.060,0.060,14:15:2,1,0.060
1,192.168.123.2,0.000,0,0.096,0.096,14:15:3,1,0.096
1,192.168.123.2,0.000,0,0.075,0.075,14:15:4,1,0.075
1,192.168.123.2,0.000,0,0.081,0.081,14:15:5,1,0.081
1,192.168.123.2,0.000,0,0.051,0.051,14:15:6,1,0.051
1,192.168.123.2,0.000,0,0.051,0.051,14:15:7,1,0.051
1,192.168.123.2,0.000,0,0.221,0.221,14:15:8,1,0.221
1,192.168.123.2,0.000,0,0.097,0.097,14:15:9,1,0.097
1,192.168.123.2,0.000,0,0.101,0.101,14:15:10,1,0.101
1,192.168.123.2,0.000,0,0.056,0.056,14:15:11,1,0.056
1,192.168.123.2,0.000,0,0.050,0.050,14:15:12,1,0.050
1,192.168.123.2,0.000,0,0.226,0.226,14:15:13,1,0.226
1,192.168.123.2,0.000,0,0.051,0.051,14:15:14,1,0.051
1,192.168.123.2,0.000,0,0.053,0.053,14:15:15,1,0.053
1,192.168.123.2,0.000,0,0.120,0.120,14:15:16,1,0.120
1,192.168.123.2,0.000,0,0.067,0.067,14:15:17,1,0.067
1,192.168.123.2,0.000,0,0.083,0.083,14:15:18,1,0.083
1,192.168.123.2,0.000,0,0.055,0.055,14:15:19,1,0.055
1,192.168.123.2,0.000,0,0.058,0.058,14:15:20,1,0.058
1,192.168.123.2,0.000,0,0.053,0.053,14:15:22,1,0.053
1,192.168.123.2,0.000,0,0.058,0.058,14:15:23,1,0.058
1,192.168.123.2,0.000,0,0.093,0.093,14:15:24,1,0.093
1,192.168.123.2,0.000,0,0.059,0.059,14:15:25,1,0.059
1,192.168.123.2,0.000,0,0.054,0.054,14:15:26,1,0.054
1,192.168.123.2,0.000,0,0.049,0.049,14:15:27,1,0.049
1,192.168.123.2,0.000,0,0.051,0.051,14:15:28,1,0.051
1,192.168.123.2,0.000,0,0.057,0.057,14:15:29,1,0.057
1,192.168.123.2,0.000,0,0.090,0.090,14:15:30,1,0.090
1,192.168.123.2,0.000,0,0.090,0.090,14:15:31,1,0.090
1,192.168.123.2,0.000,0,0.088,0.088,14:15:32,1,0.088
1,192.168.123.2,0.000,0,0.050,0.050,14:15:33,1,0.050
1,192.168.123.2,0.000,0,0.054,0.054,14:15:34,1,0.054
1,192.168.123.2,0.000,0,0.091,0.091,14:15:35,1,0.091
1,192.168.123.2,0.000,0,0.053,0.053,14:15:36,1,0.053
1,192.168.123.2,0.000,0,0.064,0.064,14:15:37,1,0.064
1,192.168.123.2,0.000,0,0.076,0.076,14:15:38,1,0.076
1,192.168.123.2,0.000,0,0.083,0.083,14:15:39,1,0.083
1,192.168.123.2,0.000,0,0.080,0.080,14:15:40,1,0.080
1,192.168.123.2,0.000,0,0.078,0.078,14:15:41,1,0.078
1,192.168.123.2,0.000,0,0.075,0.075,14:15:42,1,0.075
1,192.168.123.2,0.000,0,0.211,0.211,14:15:43,1,0.211
1,192.168.123.2,0.000,0,0.051,0.051,14:15:44,1,0.051
1,192.168.123.2,0.000,0,0.053,0.053,14:15:45,1,0.053
1,192.168.123.2,0.000,0,0.073,0.073,14:15:46,1,0.073
1,192.168.123.2,0.000,0,0.058,0.058,14:15:47,1,0.058
1,192.168.123.2,0.000,0,0.050,0.050,14:15:48,1,0.050
1,192.168.123.2,0.000,0,0.052,0.052,14:15:49,1,0.052
1,192.168.123.2,0.000,0,0.050,0.050,14:15:50,1,0.050
1,192.168.123.2,0.000,0,0.091,0.091,14:15:51,1,0.091
1,192.168.123.2,0.000,0,0.050,0.050,14:15:52,1,0.050
1,192.168.123.2,0.000,0,0.079,0.079,14:15:53,1,0.079
1,192.168.123.2,0.000,0,0.054,0.054,14:15:54,1,0.054
1,192.168.123.2,0.000,0,0.052,0.052,14:15:55,1,0.052
1,192.168.123.2,0.000,0,0.102,0.102,14:15:56,1,0.102
1,192.168.123.2,0.000,0,0.101,0.101,14:15:57,1,0.101
1,192.168.123.2,0.000,0,0.062,0.062,14:15:58,1,0.062
1,192.168.123.2,0.000,0,0.066,0.066,14:15:59,1,0.066
1,192.168.123.2,0.000,0,0.391,0.391,14:16:0,1,0.391
1,192.168.123.2,0.000,0,0.130,0.130,14:16:1,1,0.130
1,192.168.123.2,0.000,0,0.049,0.049,14:16:2,1,0.049
1,192.168.123.2,0.000,0,0.061,0.061,14:16:3,1,0.061
1,192.168.123.2,0.000,0,0.097,0.097,14:16:4,1,0.097
1,192.168.123.2,0.000,0,0.078,0.078,14:16:5,1,0.078
1,192.168.123.2,0.000,0,0.101,0.101,14:16:6,1,0.101
1,192.168.123.2,0.000,0,0.077,0.077,14:16:7,1,0.077
1,192.168.123.2,0.000,0,0.135,0.135,14:16:8,1,0.135
1,192.168.123.2,0.000,0,0.051,0.051,14:16:9,1,0.051
1,192.168.123.2,0.000,0,0.404,0.404,14:27:40,1,0.404
1,192.168.123.2,0.000,0,0.094,0.094,14:27:41,1,0.094
1,192.168.123.2,0.000,0,0.050,0.050,14:27:42,1,0.050
1,192.168.123.2,0.000,0,0.061,0.061,14:27:43,1,0.061
1,192.168.123.2,0.000,0,0.068,0.068,14:27:44,1,0.068
1,192.168.123.2,0.000,0,0.049,0.049,14:27:46,1,0.049
1,192.168.123.2,0.000,0,0.051,0.051,14:27:47,1,0.051
1,192.168.123.2,0.000,0,0.106,0.106,14:27:48,1,0.106
1,192.168.123.2,0.000,0,0.051,0.051,14:27:49,1,0.051
1,192.168.123.2,0.000,0,0.075,0.075,14:27:50,1,0.075
1,192.168.123.2,0.000,0,0.081,0.081,14:27:51,1,0.081
1,192.168.123.2,0.000,0,0.049,0.049,14:27:52,1,0.049
1,192.168.123.2,0.000,0,0.049,0.049,14:27:53,1,0.049
1,192.168.123.2,0.000,0,0.051,0.051,14:27:54,1,0.051
1,192.168.123.2,0.000,0,0.050,0.050,14:27:55,1,0.050
1,192.168.123.2,0.000,0,0.051,0.051,14:27:56,1,0.051
1,192.168.123.2,0.000,0,0.051,0.051,14:27:57,1,0.051
1,192.168.123.2,0.000,0,0.051,0.051,14:27:58,1,0.051
1,192.168.123.2,0.000,0,0.050,0.050,14:27:59,1,0.050
1,192.168.123.2,0.000,0,0.052,0.052,14:28:0,1,0.052
1,192.168.123.2,0.000,0,0.076,0.076,14:28:1,1,0.076
1,192.168.123.2,0.000,0,0.060,0.060,14:28:2,1,0.060
1,192.168.123.2,0.000,0,0.061,0.061,14:28:3,1,0.061
1,192.168.123.2,0.000,0,0.072,0.072,14:28:4,1,0.072
1,192.168.123.2,0.000,0,0.050,0.050,14:28:5,1,0.050
1,192.168.123.2,0.000,0,0.074,0.074,14:28:6,1,0.074
1,192.168.123.2,0.000,0,0.088,0.088,14:28:7,1,0.088
1,192.168.123.2,0.000,0,0.077,0.077,14:28:8,1,0.077
1,192.168.123.2,0.000,0,0.050,0.050,14:28:9,1,0.050
1,192.168.123.2,0.000,0,0.052,0.052,14:28:10,1,0.052
1,192.168.123.2,0.000,0,0.062,0.062,14:28:11,1,0.062
1,192.168.123.2,0.000,0,0.093,0.093,14:28:12,1,0.093
1,192.168.123.2,0.000,0,0.191,0.191,14:28:13,1,0.191
1,192.168.123.2,0.000,0,0.055,0.055,14:28:14,1,0.055
1,192.168.123.2,0.000,0,0.082,0.082,14:28:15,1,0.082
1,192.168.123.2,0.000,0,0.150,0.150,14:28:16,1,0.150
1,192.168.123.2,0.000,0,0.088,0.088,14:28:17,1,0.088
1,192.168.123.2,0.000,0,0.118,0.118,14:28:18,1,0.118
1,192.168.123.2,0.000,0,0.071,0.071,14:28:19,1,0.071
1,192.168.123.2,0.000,0,0.051,0.051,14:28:20,1,0.051
1,192.168.123.2,0.000,0,0.093,0.093,14:28:21,1,0.093
1,192.168.123.2,0.000,0,0.049,0.049,14:28:22,1,0.049
1,192.168.123.2,0.000,0,0.052,0.052,14:28:23,1,0.052
1,192.168.123.2,0.000,0,0.049,0.049,14:28:24,1,0.049
1,192.168.123.2,0.000,0,0.049,0.049,14:28:25,1,0.049
1,192.168.123.2,0.000,0,0.076,0.076,14:28:26,1,0.076
1,192.168.123.2,0.000,0,0.064,0.064,14:28:27,1,0.064
1,192.168.123.2,0.000,0,0.054,0.054,14:28:28,1,0.054
1,192.168.123.2,0.000,0,0.052,0.052,14:28:29,1,0.052
1,192.168.123.2,0.000,0,0.056,0.056,14:28:30,1,0.056
1,192.168.123.2,0.000,0,0.055,0.055,14:28:31,1,0.055
1,192.168.123.2,0.000,0,0.053,0.053,14:28:32,1,0.053
1,192.168.123.2,0.000,0,0.079,0.079,14:28:33,1,0.079
1,192.168.123.2,0.000,0,0.073,0.073,14:28:34,1,0.073
1,192.168.123.2,0.000,0,0.075,0.075,14:28:35,1,0.075
1,192.168.123.2,0.000,0,0.080,0.080,14:28:36,1,0.080
1,192.168.123.2,0.000,0,0.109,0.109,14:28:37,1,0.109
1,192.168.123.2,0.000,0,0.055,0.055,14:28:38,1,0.055
1,192.168.123.2,0.000,0,0.079,0.079,14:28:39,1,0.079
1,192.168.123.2,0.000,0,0.085,0.085,14:28:40,1,0.085
1,192.168.123.2,0.000,0,0.102,0.102,14:28:41,1,0.102
1,192.168.123.2,0.000,0,0.077,0.077,14:28:42,1,0.077
1,192.168.123.2,0.000,0,0.056,0.056,14:28:43,1,0.056
1,192.168.123.2,0.000,0,0.078,0.078,14:28:44,1,0.078
1,192.168.123.2,0.000,0,0.078,0.078,14:28:45,1,0.078
1,192.168.123.2,0.000,0,0.088,0.088,14:28:46,1,0.088
1,192.168.123.2,0.000,0,0.077,0.077,14:28:47,1,0.077
1,192.168.123.2,0.000,0,0.096,0.096,14:28:48,1,0.096
1,192.168.123.2,0.000,0,0.075,0.075,14:28:49,1,0.075
1,192.168.123.2,0.000,0,0.074,0.074,14:28:50,1,0.074
1,192.168.123.2,0.000,0,0.052,0.052,14:28:51,1,0.052
1,192.168.123.2,0.000,0,0.079,0.079,14:28:52,1,0.079
1,192.168.123.2,0.000,0,0.077,0.077,14:28:53,1,0.077
1,192.168.123.2,0.000,0,0.061,0.061,14:28:54,1,0.061
1,192.168.123.2,0.000,0,0.055,0.055,14:28:55,1,0.055
1,192.168.123.2,0.000,0,0.048,0.048,14:28:56,1,0.048
1,192.168.123.2,0.000,0,0.065,0.065,14:28:57,1,0.065
1,192.168.123.2,0.000,0,0.050,0.050,14:28:58,1,0.050
1,192.168.123.2,0.000,0,0.113,0.113,14:28:59,1,0.113
1,192.168.123.2,0.000,0,0.082,0.082,14:29:0,1,0.082
1,192.168.123.2,0.000,0,0.053,0.053,14:29:1,1,0.053
1,192.168.123.2,0.000,0,0.080,0.080,14:29:2,1,0.080
1,192.168.123.2,0.000,0,0.075,0.075,14:29:3,1,0.075
1,192.168.123.2,0.000,0,0.072,0.072,14:29:4,1,0.072
1,192.168.123.2,0.000,0,0.172,0.172,14:29:6,1,0.172
1,192.168.123.2,0.000,0,0.049,0.049,14:29:7,1,0.049
1,192.168.123.2,0.000,0,0.079,0.079,14:29:8,1,0.079
1,192.168.123.2,0.000,0,0.052,0.052,14:29:9,1,0.052
1,192.168.123.2,0.000,0,0.059,0.059,14:29:10,1,0.059
1,192.168.123.2,0.000,0,0.058,0.058,14:29:11,1,0.058
1,192.168.123.2,0.000,0,0.049,0.049,14:29:12,1,0.049
1,192.168.123.2,0.000,0,0.096,0.096,14:29:13,1,0.096
1,192.168.123.2,0.000,0,0.057,0.057,14:29:14,1,0.057
1,192.168.123.2,0.000,0,0.056,0.056,14:29:15,1,0.056
1,192.168.123.2,0.000,0,0.085,0.085,14:29:16,1,0.085
1,192.168.123.2,0.000,0,0.060,0.060,14:29:17,1,0.060
1,192.168.123.2,0.000,0,0.162,0.162,14:29:18,1,0.162
1,192.168.123.2,0.000,0,0.061,0.061,14:29:19,1,0.061
1,192.168.123.2,0.000,0,0.085,0.085,14:29:20,1,0.085
1,192.168.123.2,0.000,0,0.105,0.105,14:29:21,1,0.105
1,192.168.123.2,0.000,0,0.225,0.225,14:29:22,1,0.225
1,192.168.123.2,0.000,0,0.050,0.050,14:29:23,1,0.050
1,192.168.123.2,0.000,0,0.076,0.076,14:29:24,1,0.076
1,192.168.123.2,0.000,0,0.088,0.088,14:29:25,1,0.088
1,192.168.123.2,0.000,0,0.050,0.050,14:29:26,1,0.050
1,192.168.123.2,0.000,0,0.101,0.101,14:29:27,1,0.101
1,192.168.123.2,0.000,0,0.053,0.053,14:29:28,1,0.053
1,192.168.123.2,0.000,0,0.055,0.055,14:29:29,1,0.055
1,192.168.123.2,0.000,0,0.065,0.065,14:29:30,1,0.065
1,192.168.123.2,0.000,0,0.057,0.057,14:29:31,1,0.057
1,192.168.123.2,0.000,0,0.074,0.074,14:29:32,1,0.074
1,192.168.123.2,0.000,0,0.081,0.081,14:29:33,1,0.081
1,192.168.123.2,0.000,0,0.051,0.051,14:29:34,1,0.051
1,192.168.123.2,0.000,0,0.080,0.080,14:29:35,1,0.080
1,192.168.123.2,0.000,0,0.052,0.052,14:29:36,1,0.052
1,192.168.123.2,0.000,0,0.053,0.053,14:29:37,1,0.053
1,192.168.123.2,0.000,0,0.080,0.080,14:29:38,1,0.080
1,192.168.123.2,0.000,0,0.077,0.077,14:29:39,1,0.077
1,192.168.123.2,0.000,0,0.048,0.048,14:29:40,1,0.048
1,192.168.123.2,0.000,0,0.056,0.056,14:29:41,1,0.056
1,192.168.123.2,0.000,0,0.054,0.054,14:29:42,1,0.054
1,192.168.123.2,0.000,0,0.059,0.059,14:29:43,1,0.059
1,192.168.123.2,0.000,0,0.052,0.052,14:29:44,1,0.052
1,192.168.123.2,0.000,0,0.079,0.079,14:29:45,1,0.079
1,192.168.123.2,0.000,0,0.098,0.098,14:29:46,1,0.098
1,192.168.123.2,0.000,0,0.063,0.063,14:29:47,1,0.063
1,192.168.123.2,0.000,0,0.091,0.091,14:29:48,1,0.091
1,192.168.123.2,0.000,0,0.052,0.052,14:29:49,1,0.052
1,192.168.123.2,0.000,0,0.080,0.080,14:29:50,1,0.080
1,192.168.123.2,0.000,0,0.064,0.064,14:29:51,1,0.064
1,192.168.123.2,0.000,0,0.075,0.075,14:29:52,1,0.075
1,192.168.123.2,0.000,0,0.052,0.052,14:29:53,1,0.052
1,192.168.123.2,0.000,0,0.056,0.056,14:29:54,1,0.056
1,192.168.123.2,0.000,0,0.060,0.060,14:29:55,1,0.060
1,192.168.123.2,0.000,0,0.053,0.053,14:29:56,1,0.053
1,192.168.123.2,0.000,0,0.059,0.059,14:29:57,1,0.059
1,192.168.123.2,0.000,0,0.049,0.049,14:29:58,1,0.049
1,192.168.123.2,0.000,0,0.058,0.058,14:29:59,1,0.058
1,192.168.123.2,0.000,0,0.064,0.064,14:30:0,1,0.064
1,192.168.123.2,0.000,0,0.054,0.054,14:30:1,1,0.054
1,192.168.123.2,0.000,0,0.053,0.053,14:30:2,1,0.053
1,192.168.123.2,0.000,0,0.052,0.052,14:30:3,1,0.052
1,192.168.123.2,0.000,0,0.052,0.052,14:30:4,1,0.052
1,192.168.123.2,0.000,0,0.051,0.051,14:30:5,1,0.051
1,192.168.123.2,0.000,0,0.050,0.050,14:30:6,1,0.050
1,192.168.123.2,0.000,0,0.054,0.054,14:30:7,1,0.054
1,192.168.123.2,0.000,0,0.057,0.057,14:30:8,1,0.057
1,192.168.123.2,0.000,0,0.053,0.053,14:30:9,1,0.053
1,192.168.123.2,0.000,0,0.052,0.052,14:30:10,1,0.052
1,192.168.123.2,0.000,0,0.054,0.054,14:30:11,1,0.054
1,192.168.123.2,0.000,0,0.050,0.050,14:30:12,1,0.050
1,192.168.123.2,0.000,0,0.071,0.071,14:30:13,1,0.071
1,192.168.123.2,0.000,0,0.053,0.053,14:30:14,1,0.053
1,192.168.123.2,0.000,0,0.060,0.060,14:30:16,1,0.060
1,192.168.123.2,0.000,0,0.049,0.049,14:30:17,1,0.049
1,192.168.123.2,0.000,0,0.055,0.055,14:30:18,1,0.055
1,192.168.123.2,0.000,0,0.052,0.052,14:30:19,1,0.052
1,192.168.123.2,0.000,0,0.048,0.048,14:30:20,1,0.048
1,192.168.123.2,0.000,0,0.056,0.056,14:30:21,1,0.056
1,192.168.123.2,0.000,0,0.057,0.057,14:30:22,1,0.057
1,192.168.123.2,0.000,0,0.052,0.052,14:30:23,1,0.052
1,192.168.123.2,0.000,0,0.062,0.062,14:30:24,1,0.062
1,192.168.123.2,0.000,0,0.072,0.072,14:30:25,1,0.072
1,192.168.123.2,0.000,0,0.060,0.060,14:30:26,1,0.060
1,192.168.123.2,0.000,0,0.062,0.062,14:30:27,1,0.062
1,192.168.123.2,0.000,0,0.059,0.059,14:30:28,1,0.059
1,192.168.123.2,0.000,0,0.055,0.055,14:30:29,1,0.055
1,192.168.123.2,0.000,0,0.061,0.061,14:30:30,1,0.061
1,192.168.123.2,0.000,0,0.058,0.058,14:30:31,1,0.058
1,192.168.123.2,0.000,0,0.052,0.052,14:30:32,1,0.052
1,192.168.123.2,0.000,0,0.049,0.049,14:30:33,1,0.049
1,192.168.123.2,0.000,0,0.101,0.101,14:30:34,1,0.101
1,192.168.123.2,0.000,0,0.080,0.080,14:30:35,1,0.080
1,192.168.123.2,0.000,0,0.074,0.074,14:30:36,1,0.074
1,192.168.123.2,0.000,0,0.054,0.054,14:30:37,1,0.054
1,192.168.123.2,0.000,0,0.075,0.075,14:30:38,1,0.075
1,192.168.123.2,0.000,0,0.089,0.089,14:30:39,1,0.089
1,192.168.123.2,0.000,0,0.056,0.056,14:30:40,1,0.056
1,192.168.123.2,0.000,0,0.089,0.089,14:30:41,1,0.089
1,192.168.123.2,0.000,0,0.065,0.065,14:30:42,1,0.065
1,192.168.123.2,0.000,0,0.064,0.064,14:30:43,1,0.064
1,192.168.123.2,0.000,0,0.101,0.101,14:30:44,1,0.101
1,192.168.123.2,0.000,0,0.094,0.094,14:30:45,1,0.094
1,192.168.123.2,0.000,0,0.060,0.060,14:30:46,1,0.060
1,192.168.123.2,0.000,0,0.048,0.048,14:30:47,1,0.048
1,192.168.123.2,0.000,0,0.069,0.069,14:30:48,1,0.069
1,192.168.123.2,0.000,0,0.067,0.067,14:30:49,1,0.067
1,192.168.123.2,0.000,0,0.051,0.051,14:30:50,1,0.051
1,192.168.123.2,0.000,0,0.087,0.087,14:30:51,1,0.087
1,192.168.123.2,0.000,0,0.060,0.060,14:30:52,1,0.060
1,192.168.123.2,0.000,0,0.099,0.099,14:30:53,1,0.099
1,192.168.123.2,0.000,0,0.067,0.067,14:30:54,1,0.067
1,192.168.123.2,0.000,0,0.072,0.072,14:30:55,1,0.072
1,192.168.123.2,0.000,0,0.079,0.079,14:30:56,1,0.079
1,192.168.123.2,0.000,0,0.052,0.052,14:30:57,1,0.052
1,192.168.123.2,0.000,0,0.062,0.062,14:30:58,1,0.062
1,192.168.123.2,0.000,0,0.058,0.058,14:30:59,1,0.058
1,192.168.123.2,0.000,0,0.057,0.057,14:31:0,1,0.057
1,192.168.123.2,0.000,0,0.060,0.060,14:31:1,1,0.060
1,192.168.123.2,0.000,0,0.091,0.091,14:31:2,1,0.091
1,192.168.123.2,0.000,0,0.069,0.069,14:31:3,1,0.069
1,192.168.123.2,0.000,0,0.050,0.050,14:31:4,1,0.050
1,192.168.123.2,0.000,0,0.094,0.094,14:31:5,1,0.094
1,192.168.123.2,0.000,0,0.051,0.051,14:31:6,1,0.051
1,192.168.123.2,0.000,0,0.070,0.070,14:31:7,1,0.070
1,192.168.123.2,0.000,0,0.052,0.052,14:31:8,1,0.052
1,192.168.123.2,0.000,0,0.114,0.114,14:31:9,1,0.114
1,192.168.123.2,0.000,0,0.056,0.056,14:31:10,1,0.056
1,192.168.123.2,0.000,0,0.214,0.214,14:31:11,1,0.214
1,192.168.123.2,0.000,0,0.085,0.085,14:31:12,1,0.085
1,192.168.123.2,0.000,0,0.060,0.060,14:31:13,1,0.060
1,192.168.123.2,0.000,0,0.078,0.078,14:31:14,1,0.078
1,192.168.123.2,0.000,0,0.107,0.107,14:31:15,1,0.107
1,192.168.123.2,0.000,0,0.082,0.082,14:31:16,1,0.082
1,192.168.123.2,0.000,0,0.080,0.080,14:31:17,1,0.080
1,192.168.123.2,0.000,0,0.056,0.056,14:31:18,1,0.056
1,192.168.123.2,0.000,0,0.070,0.070,14:31:19,1,0.070
1,192.168.123.2,0.000,0,0.068,0.068,14:31:20,1,0.068
1,192.168.123.2,0.000,0,0.054,0.054,14:31:21,1,0.054
1,192.168.123.2,0.000,0,0.058,0.058,14:31:22,1,0.058
1,192.168.123.2,0.000,0,0.060,0.060,14:31:24,1,0.060
1,192.168.123.2,0.000,0,0.097,0.097,14:31:25,1,0.097
1,192.168.123.2,0.000,0,0.051,0.051,14:31:26,1,0.051
1,192.168.123.2,0.000,0,0.078,0.078,14:31:27,1,0.078
1,192.168.123.2,0.000,0,0.093,0.093,14:31:28,1,0.093
1,192.168.123.2,0.000,0,0.053,0.053,14:31:29,1,0.053
1,192.168.123.2,0.000,0,0.071,0.071,14:31:30,1,0.071
1,192.168.123.2,0.000,0,0.048,0.048,14:31:31,1,0.048
1,192.168.123.2,0.000,0,0.126,0.126,14:31:32,1,0.126
1,192.168.123.2,0.000,0,0.097,0.097,14:31:33,1,0.097
1,192.168.123.2,0.000,0,0.053,0.053,14:31:34,1,0.053
1,192.168.123.2,0.000,0,0.059,0.059,14:31:35,1,0.059
1,192.168.123.2,0.000,0,0.051,0.051,14:31:36,1,0.051
1,192.168.123.2,0.000,0,0.049,0.049,14:31:37,1,0.049
1,192.168.123.2,0.000,0,0.053,0.053,14:31:38,1,0.053
1,192.168.123.2,0.000,0,0.053,0.053,14:31:39,1,0.053
1,192.168.123.2,0.000,0,0.063,0.063,14:31:40,1,0.063
1,192.168.123.2,0.000,0,0.058,0.058,14:31:41,1,0.058
1,192.168.123.2,0.000,0,0.079,0.079,14:31:42,1,0.079
1,192.168.123.2,0.000,0,0.086,0.086,14:31:43,1,0.086
1,192.168.123.2,0.000,0,0.080,0.080,14:31:44,1,0.080
1,192.168.123.2,0.000,0,0.093,0.093,14:31:45,1,0.093
1,192.168.123.2,0.000,0,0.080,0.080,14:31:46,1,0.080
1,192.168.123.2,0.000,0,0.054,0.054,14:31:47,1,0.054
1,192.168.123.2,0.000,0,0.099,0.099,14:31:48,1,0.099
1,192.168.123.2,0.000,0,0.053,0.053,14:31:49,1,0.053
1,192.168.123.2,0.000,0,0.049,0.049,14:31:50,1,0.049
1,192.168.123.2,0.000,0,0.104,0.104,14:31:51,1,0.104
1,192.168.123.2,0.000,0,0.113,0.113,14:31:52,1,0.113
1,192.168.123.2,0.000,0,0.100,0.100,14:31:53,1,0.100
1,192.168.123.2,0.000,0,0.089,0.089,14:31:54,1,0.089
1,192.168.123.2,0.000,0,0.051,0.051,14:31:55,1,0.051
1,192.168.123.2,0.000,0,0.049,0.049,14:31:56,1,0.049
1,192.168.123.2,0.000,0,0.078,0.078,14:31:57,1,0.078
1,192.168.123.2,0.000,0,0.051,0.051,14:31:58,1,0.051
1,192.168.123.2,0.000,0,0.081,0.081,14:31:59,1,0.081
1,192.168.123.2,0.000,0,0.049,0.049,14:32:0,1,0.049
1,192.168.123.2,0.000,0,0.061,0.061,14:32:1,1,0.061
1,192.168.123.2,0.000,0,0.078,0.078,14:32:2,1,0.078
1,192.168.123.2,0.000,0,0.310,0.310,14:32:3,1,0.310
1,192.168.123.2,0.000,0,0.051,0.051,14:32:4,1,0.051
1,192.168.123.2,0.000,0,0.057,0.057,14:32:5,1,0.057
1,192.168.123.2,0.000,0,0.051,0.051,14:32:6,1,0.051
1,192.168.123.2,0.000,0,0.063,0.063,14:32:7,1,0.063
1,192.168.123.2,0.000,0,0.097,0.097,14:32:8,1,0.097
1,192.168.123.2,0.000,0,0.060,0.060,14:32:9,1,0.060
1,192.168.123.2,0.000,0,0.116,0.116,14:32:10,1,0.116
1,192.168.123.2,0.000,0,0.059,0.059,14:32:11,1,0.059
1,192.168.123.2,0.000,0,0.074,0.074,14:32:12,1,0.074
1,192.168.123.2,0.000,0,0.093,0.093,14:32:13,1,0.093
1,192.168.123.2,0.000,0,0.090,0.090,14:32:14,1,0.090
1,192.168.123.2,0.000,0,0.104,0.104,14:32:15,1,0.104
1,192.168.123.2,0.000,0,0.062,0.062,14:32:16,1,0.062
1,192.168.123.2,0.000,0,0.051,0.051,14:32:17,1,0.051
1,192.168.123.2,0.000,0,0.053,0.053,14:32:18,1,0.053
1,192.168.123.2,0.000,0,0.063,0.063,14:32:19,1,0.063
1,192.168.123.2,0.000,0,0.060,0.060,14:32:20,1,0.060
1,192.168.123.2,0.000,0,0.062,0.062,14:32:21,1,0.062
1,192.168.123.2,0.000,0,0.061,0.061,14:32:22,1,0.061
1,192.168.123.2,0.000,0,0.086,0.086,14:32:23,1,0.086
1,192.168.123.2,0.000,0,0.060,0.060,14:32:24,1,0.060
1,192.168.123.2,0.000,0,0.071,0.071,14:32:25,1,0.071
1,192.168.123.2,0.000,0,0.053,0.053,14:32:26,1,0.053
1,192.168.123.2,0.000,0,0.049,0.049,14:32:27,1,0.049
1,192.168.123.2,0.000,0,0.080,0.080,14:32:28,1,0.080
1,192.168.123.2,0.000,0,0.080,0.080,14:32:29,1,0.080
1,192.168.123.2,0.000,0,0.078,0.078,14:32:30,1,0.078
1,192.168.123.2,0.000,0,0.053,0.053,14:32:31,1,0.053
1,192.168.123.2,0.000,0,0.051,0.051,14:32:32,1,0.051
1,192.168.123.2,0.000,0,0.056,0.056,14:32:33,1,0.056
1,192.168.123.2,0.000,0,0.095,0.095,14:32:34,1,0.095
1,192.168.123.2,0.000,0,0.097,0.097,14:32:35,1,0.097
1,192.168.123.2,0.000,0,0.053,0.053,14:32:36,1,0.053
1,192.168.123.2,0.000,0,0.066,0.066,14:32:38,1,0.066
1,192.168.123.2,0.000,0,0.099,0.099,14:32:39,1,0.099
1,192.168.123.2,0.000,0,0.055,0.055,14:32:40,1,0.055
1,192.168.123.2,0.000,0,0.057,0.057,14:32:41,1,0.057
1,192.168.123.2,0.000,0,0.048,0.048,14:32:42,1,0.048
1,192.168.123.2,0.000,0,0.061,0.061,14:32:43,1,0.061
1,192.168.123.2,0.000,0,0.060,0.060,14:32:44,1,0.060
1,192.168.123.2,0.000,0,0.065,0.065,14:32:45,1,0.065
1,192.168.123.2,0.000,0,0.094,0.094,14:32:46,1,0.094
1,192.168.123.2,0.000,0,0.063,0.063,14:32:47,1,0.063
1,192.168.123.2,0.000,0,0.055,0.055,14:32:48,1,0.055
1,192.168.123.2,0.000,0,0.073,0.073,14:32:49,1,0.073
1,192.168.123.2,0.000,0,0.050,0.050,14:32:50,1,0.050
1,192.168.123.2,0.000,0,0.063,0.063,14:32:51,1,0.063
